param1,param2,param3,param4,param5,param6,param7,param8,param10,param11,param12,param13,param14,param15,param16,param17,is_anomaly
0.563915639,99,1,0,9,1.7318,3,4,0,0,349,5379,151,0,2,1.13734547,0
0.908429084,60,1,1,25,1.039,3,6,0,0,3501,8720,152,0,5,1.832999816,0
0.638756388,53,1,1,14,2.17632,7,3,1,0,4139,7178,152,0,6,1.289199735,1
0.519335193,53,1,1,24,1.45436,8,7,1,0,8220,7248,152,1,5,1.048739634,1
0.601366014,32,0,1,54,0.81456,5,3,0,0,8341,4965,152,1,4,1.213731942,0
0.364293643,8,0,1,29,0.6282,5,7,1,0,9275,4841,152,0,0,0.73609846,0
0.339763398,71,1,0,44,0.69452,10,3,1,0,6644,8993,152,0,9,0.686487542,1
0.632786328,60,1,0,32,0.44956,2,6,1,1,8052,7882,153,1,6,1.276730285,1
0.279212792,84,1,0,41,0.492,4,4,1,1,842,8594,153,1,2,0.564339016,1
0.379443794,37,0,1,54,1.21868,3,9,1,0,7627,4770,153,1,8,0.766070959,0
0.732357324,27,1,0,22,1.94424,2,9,1,0,9660,1464,153,0,0,1.477178043,1
0.451254513,77,1,1,51,3.91852,4,2,1,1,8160,6635,154,0,2,0.911721264,1
0.692466925,63,1,0,29,1.7576,5,3,1,1,4516,5884,154,0,3,1.396642056,1
0.185231852,38,1,0,31,1.25052,9,2,0,0,6243,7616,154,1,9,0.374986084,0
0.582395824,88,1,0,77,1.05176,4,5,1,0,3568,8465,155,0,10,1.175651613,1
0.386883869,76,1,0,80,2.94512,4,7,1,1,5616,6072,155,0,2,0.781639617,1
0.285542855,21,0,0,45,3.22972,10,4,0,0,4742,6210,155,1,3,0.575913797,0
0.20799208,10,1,0,47,2.33432,2,8,1,0,6761,815,155,1,6,0.420161596,1
0.999189992,57,1,1,58,1.34512,1,8,0,0,2482,3894,155,0,4,2.016614227,0
0.65904659,84,0,1,47,1.29084,3,1,0,0,1605,3922,155,1,0,1.329866759,0
0.62199622,61,0,0,37,3.29516,5,9,1,0,1668,2759,156,1,8,1.254560712,0
0.821208212,31,1,1,33,1.6464,2,4,0,0,9276,9314,156,0,0,1.657845999,0
0.765597656,85,1,1,71,0.64512,9,6,1,0,6140,7356,156,0,5,1.545759472,1
0.634376344,51,1,1,78,3.387,7,10,0,0,4062,4048,156,1,10,1.280560502,0
0.72596726,91,0,0,90,1.31828,7,6,1,0,9595,1266,156,1,0,1.464191645,0
0.283112831,88,0,0,25,0.70596,2,6,1,0,7463,88,157,0,7,0.571315052,0
0.731907319,67,1,1,27,2.8964,7,2,1,1,2873,9717,157,1,10,1.477983161,1
0.180401804,80,1,1,62,2.46572,9,1,1,0,3029,3408,157,0,4,0.36550605,1
0.213642136,73,1,1,42,2.56932,9,1,1,1,370,6597,157,0,3,0.432517362,1
0.178571786,15,1,0,24,2.80648,8,3,1,1,123,7677,157,1,0,0.361155297,1
0.976889769,60,0,1,25,1.711,8,9,0,0,8847,4009,158,1,0,1.970795524,0
0.027500275,72,1,1,51,1.66124,9,1,1,0,7584,1742,158,1,1,0.057956316,1
0.680846808,35,0,0,8,1.62344,7,3,0,1,9896,7245,158,0,9,1.372846845,0
0.473774738,91,1,1,12,3.75452,6,4,0,0,6751,7894,158,1,4,0.956083715,0
0.060090601,36,1,1,59,0.13812,1,9,0,0,8867,3057,158,0,9,0.123394083,0
0.237822378,31,1,1,74,2.39848,5,8,1,1,6830,7986,158,1,10,0.480927418,1
0.024480245,87,1,0,30,3.65204,3,8,1,1,170,9533,158,1,4,0.05065191,1
0.735427354,93,0,1,38,2.32088,10,7,0,0,3417,6635,158,1,3,1.484064487,0
0.459584596,17,0,1,7,0.85668,7,10,0,0,4200,5699,158,0,0,0.926877767,0
0.730487305,22,1,1,75,0.334,2,7,0,1,8818,4393,159,1,3,1.474926834,0
0.472124721,37,1,1,81,0.19304,7,4,0,0,7210,5160,159,0,9,0.954431707,0
0.704337043,41,1,0,1,2.38776,5,8,0,0,3499,6731,160,0,4,1.420294069,0
0.562875629,87,0,1,91,2.80572,4,2,0,0,7958,7785,160,0,1,1.13654265,0
0.163541635,4,1,1,53,2.46396,4,3,1,0,6420,5097,160,0,5,0.331642611,1
0.370473705,79,1,1,87,2.3112,3,3,1,0,5658,8216,160,0,5,0.748659074,1
0.80301803,1,1,0,77,0.64608,10,6,1,0,213,6910,160,1,9,1.621341371,1
0.376203762,55,0,0,51,0.37208,9,8,1,1,8318,6950,160,1,8,0.759008618,0
0.924389244,35,1,0,99,0.92604,7,5,1,0,374,2440,160,1,9,1.866000862,1
0.309913099,9,1,0,11,3.05836,7,8,1,0,7815,305,161,0,6,0.625892618,1
0.384433844,30,1,0,97,2.70256,3,1,1,0,908,2979,161,1,6,0.77712109,1
0.225852259,22,1,0,29,3.36832,9,5,1,0,9716,5074,161,1,2,0.456749768,1
0.495314953,5,0,0,32,2.90736,1,3,0,0,8062,1554,161,1,6,0.999011848,0
0.060780608,67,0,1,22,0.76636,5,6,1,0,2248,6723,161,1,0,0.123925265,0
0.933429334,7,1,0,41,2.163,3,1,0,1,7803,5565,161,0,7,1.883110929,0
0.810658107,95,0,1,80,1.25268,8,4,0,1,4196,3559,161,0,1,1.636339536,0
0.123891239,70,1,1,48,1.95876,4,2,1,0,6033,807,161,1,4,0.251562829,1
0.259662597,37,1,1,17,0.91272,3,1,0,0,8257,2557,162,0,6,0.52506984,0
0.327093271,47,1,1,80,3.4586,1,3,0,1,2548,2351,162,0,5,0.662097746,0
0.176331763,28,0,0,83,3.32912,6,2,1,0,1644,8999,162,1,2,0.356329065,0
0.310423104,48,0,0,53,1.38352,9,6,1,0,907,3418,162,1,5,0.626860671,0
0.908749087,72,1,1,23,1.0864,5,4,0,1,4206,730,162,0,1,1.833534949,0
0.868508685,86,0,0,11,0.53328,4,3,0,0,3299,4384,163,0,6,1.751094508,0
0.819678197,13,1,0,86,2.0808,7,4,0,0,1913,2916,163,0,1,1.654941821,0
0.4799548,56,0,0,13,0.27416,1,2,1,1,411,6867,163,0,7,0.967976744,0
0.794107941,40,1,1,29,3.89592,3,3,1,0,3012,7626,163,0,3,1.602542787,1
0.760217602,95,0,0,60,3.73552,2,1,1,0,1192,1780,163,0,2,1.532905588,0
0.849208492,20,1,1,67,0.39656,4,7,1,1,9599,8143,164,1,3,1.713232534,1
0.963099631,1,1,1,25,3.30588,2,6,1,1,6790,7408,164,1,0,1.943057924,1
0.830338303,36,1,0,75,3.0168,1,9,1,1,5037,9511,164,0,5,1.675940751,1
0.11401114,61,0,1,10,0.362,8,6,1,0,111,1554,164,1,2,0.230728951,0
0.154291543,27,1,1,46,2.9322,7,5,0,0,1436,7852,164,0,0,0.3125211,0
0.789847898,62,1,1,89,2.31224,9,9,0,1,1199,9487,165,1,2,1.594692866,0
0.017190172,5,1,1,31,2.69708,4,4,1,1,736,6180,165,1,1,0.03639417,1
0.766137661,71,1,0,37,2.7206,4,3,1,0,4352,5931,165,1,3,1.545473056,1
0.022420224,31,1,0,95,1.70192,1,1,1,1,7075,3706,165,0,1,0.047395856,1
0.91395914,16,0,0,25,0.44604,8,9,0,0,6930,4945,165,0,6,1.84302595,0
0.864338643,56,0,0,5,2.7226,3,5,0,1,8138,5351,166,1,5,1.742714959,0
0.237542375,69,0,0,63,2.16308,5,7,0,0,3497,6066,166,1,1,0.479687827,0
0.765417654,99,1,0,4,1.01648,5,9,0,1,1272,6984,166,1,1,1.543595738,0
0.270402704,94,1,0,2,1.11,9,6,1,1,2429,3573,166,1,4,0.546173361,1
0.502935029,82,1,0,99,1.19124,5,6,1,0,847,2929,166,1,1,1.01567968,1
0.973929739,48,0,1,83,1.16712,10,9,1,1,2771,6219,167,0,2,1.964935879,0
0.358253583,25,1,0,12,0.18252,7,5,1,1,7272,8481,167,0,2,0.723266752,1
0.955149551,64,0,1,83,3.5538,6,8,1,1,3388,6643,167,0,1,1.92683914,0
0.728707287,25,1,1,29,0.37668,7,7,1,0,1533,5684,167,0,7,1.470368571,1
0.831758318,86,1,1,91,1.4966,2,5,1,0,5857,7551,167,1,7,1.67946413,1
0.32497325,56,0,1,20,2.20088,2,7,0,0,8808,6207,167,1,1,0.655969487,0
0.124481245,59,0,0,44,3.24488,4,2,1,0,1095,4762,168,1,0,0.251926822,0
0.761497615,24,0,1,63,3.06752,3,4,1,1,973,8688,168,0,7,1.536153578,0
0.084230842,41,1,0,86,3.87568,4,5,1,1,7805,5939,168,1,4,0.171140767,1
0.683756838,55,0,0,74,3.0914,2,2,0,0,3854,960,168,1,1,1.378663568,0
0.383753838,95,1,0,21,3.26452,2,5,1,0,1686,2564,168,0,7,0.774299287,1
0.11401114,44,1,0,99,1.17868,1,6,1,1,6823,5418,169,0,3,0.232429887,1
0.886558866,88,0,1,94,3.85136,4,9,1,1,1193,7734,169,1,0,1.789354021,0
0.935089351,64,1,0,60,2.00148,8,7,1,0,6950,7773,169,0,4,1.886539213,1
0.327213272,57,1,0,76,2.54888,1,4,1,1,1877,3856,169,0,3,0.660394914,1
0.337493375,44,0,0,38,1.66368,3,10,1,0,5688,2005,169,0,2,0.681232905,0
0.379613796,67,1,0,85,0.6954,8,2,1,1,2733,9597,170,0,5,0.767298837,1
0.928779288,22,1,1,57,0.28216,8,3,0,0,5428,5905,170,1,8,1.873654442,0
0.638176382,89,1,1,92,1.69112,8,4,1,1,4092,7724,170,0,9,1.288547754,1
0.39302393,41,0,0,67,1.347,9,6,0,0,8316,4989,170,0,4,0.79304856,0
0.295122951,96,0,1,26,1.98992,2,8,1,1,6556,9398,170,0,9,0.595813935,0
0.580915809,46,1,0,2,3.85072,2,4,1,0,7565,7813,170,0,3,1.172027111,1
0.897758978,12,1,1,9,0.25488,4,1,1,0,3023,2117,170,0,2,1.811133493,1
0.600226002,52,1,0,77,1.86248,1,8,0,0,3521,4475,170,1,2,1.212314196,0
0.822748227,36,1,1,69,1.20832,8,1,1,1,7565,1456,170,1,10,1.660670948,1
0.008750088,29,1,1,37,1.01796,7,4,1,0,3570,1928,170,0,6,0.018980007,1
0.585275853,27,0,1,76,2.10384,6,4,0,0,1909,5877,170,0,2,1.181130229,0
0.1600316,28,1,0,32,2.25516,5,3,1,0,6293,398,171,1,10,0.32388952,1
0.068240682,44,1,1,21,0.59348,9,7,1,0,4254,5044,171,0,5,0.13927718,1
0.488174882,58,1,1,89,3.9104,5,8,1,0,6840,2079,171,1,8,0.985497958,1
0.821848218,14,1,0,48,3.35084,10,4,1,0,6520,5915,171,1,2,1.657528335,1
0.738517385,51,1,0,8,2.79064,6,2,1,0,1690,7437,171,0,1,1.489277029,1
0.203922039,33,1,0,84,2.12416,10,5,0,1,1256,7011,171,1,2,0.41263176,0
0.790657907,8,0,1,40,1.4956,4,8,1,0,7266,5503,171,0,8,1.595236869,0
0.586195862,86,1,0,61,2.81692,3,2,1,1,7249,342,171,0,6,1.182850923,1
0.638916389,41,1,1,24,3.10676,10,2,1,0,7812,7428,171,1,4,1.289965843,1
0.476474765,52,0,1,6,0.9714,10,2,1,1,3220,9457,171,1,10,0.96127269,0
0.866808668,94,0,1,4,1.01756,2,4,1,1,90,5940,171,1,1,1.748332721,0
0.654826548,66,1,1,21,1.20252,5,6,1,1,134,1222,171,0,6,1.321716271,1
0.401774018,38,0,0,12,1.88624,8,6,1,0,5711,9268,172,1,10,0.810282813,0
0.394843948,74,0,1,30,0.26752,6,4,1,0,3172,2821,172,1,9,0.797330285,0
0.179891799,9,1,0,11,2.91752,8,5,0,0,5679,2420,172,1,3,0.363414046,0
0.032610326,7,1,0,52,3.86028,7,4,1,0,6538,5379,172,0,2,0.067200879,1
0.81401814,67,1,1,88,2.97848,10,4,1,0,626,6681,173,0,8,1.642890413,1
0.336433364,64,1,1,55,0.20748,2,5,1,1,9846,8414,173,0,3,0.680360231,1
0.405054051,50,1,0,51,3.10388,4,4,1,0,514,7336,173,1,10,0.817783055,1
0.244902449,36,0,0,87,1.27688,3,6,1,1,837,7635,174,0,10,0.494330829,0
0.228492285,54,0,0,17,3.68544,2,7,0,1,4439,5229,174,1,8,0.460936962,0
0.158591586,94,0,1,8,1.42484,5,7,1,0,7327,5343,174,0,1,0.320291025,0
0.099500995,1,1,0,69,3.16076,5,10,0,1,3156,6914,174,0,4,0.20175047,0
0.316093161,97,1,1,15,0.23808,9,1,1,0,2134,2101,174,1,3,0.639042495,1
0.922929229,55,1,1,61,2.9166,6,3,0,0,3475,9873,174,1,3,1.862498773,0
0.881238812,97,1,0,43,3.56708,10,6,1,0,4371,5915,174,1,6,1.777485547,1
0.916519165,97,1,0,95,1.13996,9,8,1,0,9071,9895,175,1,9,1.849273356,1
0.602496025,80,1,1,48,3.63636,7,1,1,0,8112,9032,175,0,1,1.216586406,1
0.865648656,12,1,1,17,2.03128,5,2,0,0,5488,4281,175,1,1,1.746842942,0
0.093290933,18,0,0,18,1.66664,6,10,0,1,2898,7505,176,0,8,0.188343047,0
0.943179432,74,0,0,75,0.73816,3,10,1,1,8296,4088,176,0,5,1.901934271,0
0.493104931,63,1,0,80,3.6744,7,4,1,0,9692,6240,176,1,7,0.996559177,1
0.721147211,51,1,0,32,0.60452,9,5,1,0,9165,7506,176,0,4,1.454720482,1
0.925229252,39,1,1,20,0.81556,1,1,0,0,1000,6563,176,1,3,1.866809891,0
0.216482165,13,1,1,99,3.60244,6,10,1,0,4049,1715,176,1,9,0.439014089,1
0.151241512,68,0,0,56,2.2584,10,5,1,0,3556,4072,177,0,3,0.305423317,0
0.709197092,11,1,1,44,2.0582,1,10,1,1,8742,1290,177,1,10,1.431582554,1
0.921289213,90,1,0,100,3.31936,7,9,0,0,7853,1524,177,1,9,1.859422265,0
0.005270053,91,1,1,74,1.01416,4,2,0,0,3855,961,178,0,6,0.013632774,0
0.005620056,95,0,1,97,1.73108,3,5,1,0,887,1092,178,0,10,0.013169916,0
0.197931979,64,1,1,56,2.1498,3,4,0,1,9523,7097,178,0,3,0.400832596,0
0.864378644,45,1,0,71,3.78716,8,9,1,0,5509,2903,178,1,8,1.744189194,1
0.534365344,18,1,1,1,1.04612,10,2,1,0,6009,1144,178,1,1,1.079000586,1
0.508755088,65,1,1,43,1.68184,7,1,1,0,8637,4362,178,1,7,1.027597325,1
0.847488475,29,1,0,96,2.30696,8,9,1,1,1978,9476,179,0,7,1.70968585,1
0.11303113,72,1,1,62,0.97632,1,2,1,1,6126,7561,179,1,6,0.229853171,1
0.956209562,43,1,0,6,1.68908,8,2,1,0,8365,6653,179,1,4,1.928226263,1
0.322673227,51,1,1,59,0.93892,10,8,0,0,4674,6809,179,0,2,0.652214871,0
0.762317623,13,1,1,51,2.19984,2,3,1,0,3950,5818,179,1,1,1.538286669,1
0.657906579,82,1,0,62,2.8498,2,5,1,0,892,8340,180,1,3,1.328441614,1
0.194081941,71,1,1,50,3.33972,3,6,0,0,4385,3514,180,0,5,0.393731688,0
0.962379624,80,1,1,32,0.07192,5,4,1,0,3692,3433,181,1,10,1.941789726,1
0.54097541,26,0,0,98,1.68968,2,9,0,1,6986,8792,181,0,5,1.092051214,0
0.766907669,21,1,1,99,3.6558,1,1,1,1,611,2112,181,1,8,1.548760782,1
0.540455405,35,1,1,60,1.46656,2,7,1,0,8776,9308,181,1,9,1.091800199,1
0.294112941,26,1,0,53,2.56396,2,9,0,1,1681,8610,181,1,1,0.59440262,0
0.454674547,82,0,1,29,3.03236,10,9,0,0,368,757,182,1,10,0.917498715,0
0.336123361,29,0,0,22,3.20588,6,1,1,1,5058,4116,182,0,7,0.678223067,0
0.004660047,83,1,1,87,3.95368,3,3,1,1,4173,8933,182,1,10,0.011729227,1
0.1699917,65,0,0,1,2.69648,3,10,1,0,8988,7189,183,0,10,0.342832271,0
0.790677907,27,1,1,58,1.02212,7,10,1,1,8279,7190,183,1,7,1.595567013,1
0.90703907,80,1,1,88,2.30744,7,3,1,1,7611,5407,183,1,10,1.83108377,1
0.252632526,53,1,1,51,1.27196,5,2,1,1,9834,1817,183,0,0,0.510506874,1
0.279242792,68,1,1,81,0.31628,8,2,1,1,2068,4052,183,0,9,0.565515546,1
0.557275573,46,0,0,77,3.77356,5,5,0,0,5811,42,183,0,2,1.123900306,0
0.162051621,33,1,0,53,2.99428,2,5,0,0,5988,9397,183,0,1,0.327838199,0
0.705177052,37,0,0,1,2.70716,5,6,0,1,9373,6035,184,1,5,1.421779957,0
0.665556656,56,1,1,36,1.90952,8,10,1,1,847,8138,184,1,4,1.343568199,1
0.7499575,94,0,0,57,2.63504,7,5,0,1,6677,2068,185,1,3,1.513134898,0
0.505895059,75,0,0,52,3.28824,10,3,1,1,3824,8806,185,0,9,1.020410555,0
0.375343753,54,1,1,64,1.85888,7,2,1,1,4916,9183,185,0,0,0.758783267,1
0.08201082,18,1,1,66,1.5568,7,2,0,0,4949,5811,185,1,6,0.166718384,0
0.772317723,96,1,1,86,3.68044,8,4,0,0,7020,8012,185,1,7,1.559618021,0
0.481624816,83,0,1,3,2.89496,4,6,1,1,6171,4703,185,1,3,0.972135673,0
0.013920139,4,1,0,8,0.907,2,7,1,1,5500,1362,185,1,3,0.02893816,1
0.245112451,39,0,0,42,2.38408,8,5,1,1,4237,7894,185,0,4,0.494865196,0
0.385863859,18,1,0,82,2.10388,2,6,1,0,2920,4866,185,1,2,0.779593155,1
0.493654937,94,1,0,46,0.77704,7,9,1,1,871,8087,185,0,3,0.996265645,1
0.899999,49,1,0,3,0.75204,9,4,1,0,1314,5091,186,0,5,1.815269622,1
0.824698247,2,1,0,66,3.35408,6,6,1,0,7623,8861,186,1,5,1.663704978,1
0.346663467,75,1,1,14,1.15304,5,2,1,1,9405,9154,186,1,6,0.701033473,1
0.583305833,58,1,1,2,1.0626,4,7,0,0,473,781,186,1,10,1.176880236,0
0.853628536,77,1,0,19,1.62416,6,5,0,0,7728,8516,186,1,4,1.721925796,0
0.981229812,34,0,0,7,3.20704,7,4,0,1,7125,7272,186,1,5,1.9784084,0
0.254932549,31,0,0,97,1.7376,2,4,1,1,6999,2669,187,1,3,0.515239341,0
0.642356424,25,1,0,69,2.09196,4,10,1,1,5291,27,187,1,8,1.296579438,1
0.988569886,33,1,1,78,0.37144,9,4,1,0,3715,7691,187,1,7,1.995544998,1
0.959899599,44,1,1,46,3.67276,7,5,1,1,4482,5786,188,1,6,1.93756076,1
0.504795048,3,0,1,73,1.59756,5,9,0,0,4149,6785,188,0,5,1.019634024,0
0.026850269,31,1,1,35,2.37428,6,1,1,0,5553,5076,188,0,9,0.055404074,1
0.845638456,37,1,0,66,1.23612,1,8,1,0,6720,3869,188,1,2,1.706024877,1
0.047420474,71,1,1,73,2.93732,3,7,1,0,4268,3861,188,0,9,0.097805824,1
0.532505325,15,1,1,66,2.1078,10,8,1,0,4158,316,188,0,6,1.075158535,1
0.801508015,54,1,0,88,3.3066,4,6,1,0,3444,1398,188,0,4,1.616947576,1
0.97802978,50,1,0,68,1.73472,7,2,1,1,8877,9937,189,1,8,1.973099654,1
0.313433134,72,1,1,40,2.33132,6,7,1,1,9429,3388,189,1,1,0.633330988,1
0.942939429,2,1,0,63,3.00556,6,5,1,1,7991,9703,190,0,3,1.902046483,1
0.363533635,50,1,0,2,2.3546,9,8,1,0,6760,2725,190,0,0,0.733461687,1
0.322573226,72,1,1,84,2.19856,9,1,0,0,1191,9291,190,0,9,0.653184919,0
0.795177952,9,1,0,45,3.022,6,2,1,1,8360,9493,190,1,5,1.603892492,1
0.240252403,18,1,1,97,3.70668,10,4,1,1,3028,8500,190,0,9,0.487055213,1
0.814488145,44,0,0,24,3.58488,6,10,1,0,200,7801,190,1,8,1.642299417,0
0.268642686,34,0,0,86,1.34312,3,4,1,0,6504,3685,191,0,7,0.542786931,0
0.359413594,83,0,0,97,3.62632,3,8,1,0,3845,8588,191,1,9,0.725119051,0
0.191741917,44,0,1,54,2.60584,1,3,1,1,7078,6766,192,0,9,0.387715137,0
0.74500745,68,0,0,54,1.686,9,9,0,0,9321,3341,192,0,5,1.502458577,0
0.188541885,40,1,1,30,3.20252,7,9,0,1,3927,9065,193,1,6,0.382243859,0
0.010900109,30,1,1,40,0.11592,7,7,1,1,6324,9366,193,1,4,0.023843535,1
0.738637386,93,1,1,93,0.47516,1,7,1,1,401,7686,194,1,3,1.491279441,1
0.991079911,54,0,1,65,3.5398,3,4,0,1,5522,7622,194,1,3,1.999196979,0
0.974899749,92,0,1,58,2.64568,1,10,1,1,7803,8712,194,1,10,1.96638558,0
0.278562786,34,0,1,98,3.74836,7,1,0,0,7117,6509,194,0,9,0.563555671,0
0.405574056,64,1,0,19,2.81844,2,9,1,0,6479,6685,194,0,4,0.818805076,1
0.417574176,46,0,0,31,0.28856,1,2,0,1,4331,1483,194,0,0,0.842201962,0
0.115931159,40,1,0,57,3.83756,7,9,0,0,490,5032,195,0,8,0.235139701,0
0.019320193,51,1,1,36,2.09132,1,1,1,0,4334,8090,195,1,8,0.040631079,1
0.541335413,1,0,1,89,1.98032,2,3,1,0,2192,4801,195,0,2,1.094028063,0
0.262232622,35,1,1,8,2.12892,3,6,1,1,1084,7324,195,0,5,0.530222546,1
0.854318543,3,1,0,33,2.99296,8,2,1,0,8326,4450,195,1,6,1.723794223,1
0.975449754,65,0,0,72,2.98308,2,2,1,1,3458,4609,195,1,5,1.967751615,0
0.748937489,14,0,0,37,2.70616,2,6,1,1,4325,5764,195,0,7,1.510126471,0
0.159281593,29,1,1,81,1.48776,5,2,0,0,9165,6615,195,1,10,0.323368823,0
0.748757488,98,1,1,7,3.15956,3,4,1,0,7067,7176,196,0,1,1.511144803,1
0.094330943,84,0,0,1,0.45128,10,3,0,0,6558,3404,196,0,7,0.190317477,0
0.2599826,57,1,1,99,0.80936,1,6,1,0,6471,8312,196,0,5,0.527809914,1
0.520795208,71,0,0,97,3.11864,10,10,0,1,6737,2303,196,1,10,1.051805981,0
0.951809518,5,1,1,90,1.69464,1,2,1,0,7513,6148,197,1,9,1.921131242,1
0.632376324,8,1,0,49,0.9454,3,9,1,1,6344,7812,197,0,5,1.276259907,1
0.298272983,64,1,1,45,3.66516,10,6,1,1,8183,1633,197,1,7,0.602865995,1
0.921309213,28,1,0,88,2.47872,5,10,1,1,592,1210,197,0,2,1.859564092,1
0.706067061,17,1,1,79,0.00152,7,3,1,0,4927,1285,197,0,5,1.425460101,1
0.383703837,20,0,1,73,0.56936,6,5,1,1,8712,9983,197,0,10,0.774330656,0
0.964599646,4,1,1,49,1.54464,1,7,1,1,1306,469,197,1,9,1.94657588,1
0.086490865,13,1,0,2,1.90608,3,2,1,1,7963,4528,198,0,0,0.174787224,1
0.01500015,47,1,0,18,3.59968,7,5,1,0,6767,8177,198,1,7,0.030997545,1
0.79499795,39,1,1,79,0.09068,3,7,1,0,5217,2016,198,0,4,1.603936099,1
0.514615146,45,1,1,28,0.3008,1,4,1,0,1861,1316,198,1,10,1.03885188,1
0.490924909,10,1,1,81,3.31268,8,5,0,0,4429,8857,198,0,4,0.992513145,0
0.110271103,5,0,0,10,1.82144,5,2,1,0,3181,1291,198,1,0,0.222526348,0
0.48496485,75,1,0,61,2.71536,5,3,1,0,7310,1509,199,0,4,0.979143905,1
0.236682367,11,0,1,23,2.86572,5,7,0,0,9512,1084,199,0,10,0.478209258,0
0.53396534,77,1,0,42,2.64708,8,3,1,1,4830,3740,199,1,7,1.077511755,1
0.773597736,88,1,0,71,0.10972,1,3,1,0,7247,2999,199,1,6,1.561243578,1
0.030870309,27,1,1,94,0.37132,3,10,1,1,5866,3557,199,1,1,0.064858908,1
0.826418264,31,0,0,84,0.279,1,5,1,0,2756,6775,200,0,4,1.667810039,0
0.743107431,4,1,0,30,2.95688,4,4,0,0,8773,7979,200,1,7,1.499304654,0
0.030330303,98,1,0,74,1.99084,10,3,1,1,8290,1581,200,0,9,0.062954615,1
0.293922939,42,1,0,45,1.53176,9,7,1,0,299,2376,200,1,9,0.593575971,1
0.492744927,96,0,0,44,1.0122,5,5,1,0,1721,8291,201,0,5,0.994356675,0
0.098150982,96,1,1,24,0.78352,9,2,0,1,6449,5162,201,0,6,0.199572321,0
0.003800038,4,1,1,62,0.37612,7,5,1,0,1608,6594,201,0,9,0.009109227,1
0.670346703,37,1,0,17,3.57184,6,2,1,0,4115,9090,201,1,8,1.352812137,1
0.163181632,7,1,0,66,2.40708,1,3,1,1,9700,5666,201,1,4,0.33090755,1
0.624836248,27,1,1,76,3.9118,5,6,1,0,3522,3566,201,0,7,1.262274047,1
0.258132581,23,1,0,7,3.38176,5,4,1,1,5695,1411,202,0,3,0.521424109,1
0.643316433,38,1,1,18,2.9264,10,3,1,0,7769,7012,202,0,7,1.29882972,1
0.534245342,16,0,0,25,3.25316,2,2,1,0,5901,7765,202,0,0,1.077205098,0
0.968439684,25,1,0,66,0.2402,3,10,0,0,7338,148,202,0,6,1.953305961,0
0.243862439,69,1,0,71,3.85032,9,6,1,1,7112,1654,202,1,9,0.493077429,1
0.022100221,29,1,1,51,0.65492,8,7,1,0,440,2468,202,0,4,0.04650796,1
0.2900129,49,1,1,72,0.58144,7,10,0,0,1526,8164,202,0,5,0.58719327,0
0.98701987,69,1,1,81,1.09712,10,6,0,0,8524,7051,202,0,4,1.991735767,0
0.874188742,73,0,0,7,1.05252,8,1,1,1,8759,196,203,1,10,1.76261288,0
0.500155002,86,1,0,59,2.13452,7,9,1,0,4798,2347,203,1,7,1.009972608,1
0.155261553,11,0,0,32,0.19184,6,4,0,0,5840,8571,203,0,1,0.313656765,0
0.057580576,88,1,0,31,3.17728,3,2,1,0,2936,4869,203,0,2,0.116776536,1
0.298552986,63,0,0,23,3.1232,5,5,0,1,3861,7495,204,0,6,0.602315359,1
0.121251213,50,0,1,45,0.42848,6,7,0,0,8208,5066,204,1,7,0.245810236,0
0.536655367,66,1,1,81,0.66108,10,3,1,0,1788,6553,204,1,8,1.08461484,1
0.160551606,90,0,0,72,1.34508,5,1,1,0,3049,7371,204,1,0,0.324180674,0
0.18501185,63,1,1,13,1.353,10,4,1,1,7911,7763,204,0,1,0.373989424,1
0.871828718,38,1,1,11,0.64696,4,3,1,0,5422,447,204,0,1,1.758664342,1
0.606566066,82,1,1,76,3.65324,3,7,1,1,5507,6322,205,1,4,1.224597668,1
0.052460525,49,1,0,51,0.90828,3,8,1,1,2117,4370,205,0,6,0.107362325,1
0.587065871,20,1,1,38,1.80872,5,1,1,0,217,383,205,0,2,1.185236662,1
0.658306583,45,1,0,4,3.83668,5,6,0,1,2759,7589,205,0,1,1.328121188,0
0.044890449,54,1,1,2,3.23472,10,2,0,1,9331,3527,205,0,0,0.091489551,0
0.846098461,59,1,1,29,2.30816,6,8,1,0,1459,5381,205,0,10,1.707489053,1
0.095520955,29,0,0,4,2.03808,9,8,1,1,9676,5442,205,1,2,0.192857985,0
0.325613256,12,0,0,69,2.477,8,10,1,1,5445,2205,206,1,1,0.657055679,0
0.782567826,13,1,0,33,2.0932,7,3,1,1,5104,5861,206,1,5,1.579121971,1
0.854218542,62,0,0,23,3.7434,9,3,1,0,1226,9662,206,1,5,1.722341277,0
0.116201162,60,1,0,67,1.24488,10,8,1,0,6584,9393,206,0,5,0.235733318,1
0.529525295,8,1,1,36,2.70912,7,6,1,1,9731,4082,206,1,7,1.06915533,1
0.162411624,16,1,0,93,0.11016,5,9,1,1,1566,4555,206,1,2,0.329015172,1
0.990939909,39,1,0,34,1.68572,2,8,0,1,7447,9723,207,0,3,1.998785186,0
0.613466135,69,0,1,52,2.52952,7,10,0,1,7427,5864,207,1,10,1.2381295,0
0.554905549,51,1,0,82,3.6846,7,3,1,1,4716,5249,207,0,5,1.121466405,1
0.675586756,89,1,1,59,1.95232,6,7,0,0,2442,4480,207,1,1,1.364201625,0
0.766927669,42,1,0,28,0.98952,1,10,0,0,6830,8589,208,1,1,1.546952553,0
